w,age,a,z
2978.27828920321,23,0,-.23472019
4944.730226771648,23,0,.10664205
6471.251542424476,23,0,-.64263934
3333.511542332929,23,11,-1.3139144
4562.794947732061,23,0,-.65251583
4246.593485546575,23,1.363,1.0672331
930.3977687436014,23,5.8800001,.28440434
2064.730262685064,23,0,-.088302329
1041.490161830043,23,0,-1.3139144
3669.613793461067,23,0,-1.3139144
3498.628475303376,23,1.72,-1.0419806
4309.267270233551,23,1.363,1.0672331
5756.517193301484,23,2.4100001,.50745064
5265.960511766815,23,0,.10664205
2527.780527301417,23,0,-.81372207
4829.101019743374,23,0,.58091933
3563.237247286949,23,0,-1.3139144
6418.995194853831,23,7.6300001,.0014105315
1714.217620895981,23,59.599998,-1.2901603
1749.13890901891,23,2.3,.47141415
3113.16489783748,23,0,-1.1082301
5304.575201556378,23,0,.21652202
2163.048048149987,23,59.599998,-.73121542
1591.463902475603,23,9.3000002,.46331698
2303.114053324875,23,3.0799999,.43862444
1837.305351781438,23,0,-.19233079
5684.161373068345,23,59.599998,.54072958
4117.122503341626,23,0,-.55225509
4653.524603649274,23,1.08,-.21610375
2652.970145860394,23,0,-.15921254
3505.804702055742,23,0,-.15241762
7741.223608717683,23,0,-.61000794
2168.387449238716,23,0,-.25786155
4699.235494552919,23,12.42,.90419108
5274.422895191426,23,1.6799999,.033159304
2976.350080700289,23,0,-.13304277
947.9685800590973,23,5,-.38140959
7649.045474335393,23,0,-.61000794
2449.795938384457,23,10.55,.62129313
6807.512217439141,23,0,.26029497
5779.099566175174,23,0,-.79638046
2262.299006457217,23,3.0799999,.50745064
1850.803540251065,23,0,-1.1299915
5829.245869760448,23,1.23,-.25452274
1481.892115316556,23,0,.79542428
6849.356051129324,23,1.2,.78986794
7063.959882516288,23,0,.40126854
6917.320065879749,23,0,.0039878362
5357.84018240933,23,1.23,-.25452274
8178.191129583047,23,0,-1.2831427
3721.53521492916,23,0,-.0031158454
3198.095948282417,23,59.599998,.71055824
5653.606336853953,23,0,.029402303
5066.099692495828,23,0,-.027387096
1699.625900827886,23,2.3,.43862444
5479.667319014397,23,51.299999,.7768808
992.9610645536652,23,5,-.38140959
7806.225792961348,23,0,.38733107
1950.770823311843,23,0,-.18998428
3460.219230379886,23,2.29,-.55788273
1876.355264092138,23,0,-.19233079
8764.134762515585,23,0,-.76534837
2734.387868639968,23,0,-1.3139144
2805.147528137585,23,40.553001,.77509671
1659.240389338844,23,59.599998,-1.2901603
4795.672647116158,23,1.051,.29840404
3416.983197908133,23,20,.51133257
4569.799980914939,23,1.08,-.18297763
4556.465987109355,23,8,.37007791
4685.527154836,23,0,.58091933
7945.645140476197,23,0,.91018945
5770.816636791704,23,59.599998,.54072958
3250.874030654657,23,0,-.26121181
3622.624458862147,23,0,.029402303
3190.392108495446,23,0,-.4288761
5569.520676348328,23,0,-.8909747
4362.993133904337,23,0,-.12130399
5201.505428762071,23,0,-.85843891
3688.637264842768,23,0,-.0031158454
1578.728896909871,23,0,.59491569
4364.048418203729,23,0,-.7935192
8524.009872798521,23,6.8249998,.50745064
3806.34064665568,23,0,.029402303
5530.49535912734,23,0,.1347001
4230.910781698305,23,0,.17888169
2764.301780454401,23,0,.1347001
11714.6526168958,23,0,.29408032
9269.657792174508,23,59.599998,-.55788273
7870.905418054538,23,0,-.031379174
3662.05659500139,23,0,-1.3139144
3397.485752167919,23,0,-.15241762
2878.095486485284,23,1.4400001,-.23064347
5894.275710765805,23,0,-.15241762
5875.424501317108,23,59.599998,.54072958
8462.126237939299,23,6.8249998,1.0672331
2312.169912247575,23,0,.1019855
6801.920121658697,23,0,-.17910619
2350.0472070129,23,0,.49453217
3343.948846059393,23,4.895,1.0672331
4317.584799447151,23,59.599998,.7263065
5195.296896391495,23,0,-.09042187
2727.728570701091,23,7,-.34153408
2906.271872032181,23,7,-.031379174
6885.885519819717,23,7.9000001,1.0672331
9355.361708025848,23,59.599998,.45351297
5357.06567959103,23,0,-.027387096
4605.449423536164,23,0,-.64756531
1448.783867384145,23,0,-.18686409
4776.093409634378,23,12.42,.90419108
5306.446377976671,23,0,-.18998428
3119.600673154946,23,0,-.77933472
3952.955239615127,23,0,-.7935192
4721.616372659077,23,0,-.29361004
5204.59436312267,23,0,.10664205
798.075969288398,23,0,.095547006
4708.470394351902,23,8.0200005,.25279671
5768.204260544195,23,0,-.79638046
2175.038341809044,23,59.599998,-.73121542
4103.72992548565,23,0,-.51913947
4042.37516233047,23,0,-.51913947
3309.352034461114,23,0,-.29361004
6996.550486701257,23,1.2,-.84631747
1065.268467293948,23,0,-.61119765
5107.929128677696,23,0,-.56809253
4749.994892039116,23,0,-1.3139144
5853.334893623692,23,0,-.79638046
3271.748659226602,23,0,-.29361004
4839.864479090255,23,3.75,-.17217512
5669.938600878116,23,0,-.79638046
4644.025702425913,23,0,-.29361004
4782.453693490564,23,1.051,-1.0698377
4814.043615065532,23,0,.58091933
2795.669895679265,23,0,-1.2901603
3212.001312592889,23,0,-.60408014
2729.720329447045,23,40.553001,.80788642
4255.018021637327,23,0,-.27048272
5518.026918567472,23,0,.033159304
3617.39101226122,23,0,-1.3139144
5401.460218188356,23,16.43,-1.3139144
4174.249599764774,23,1.363,.9381364
4148.809682479026,23,0,-.7935192
4049.932475852119,23,6,-.8050136
3204.050639109355,23,11,.77062231
3369.258915388992,23,11,-1.3139144
3344.145503333602,23,11,-1.3139144
1549.488803876098,23,0,.1318727
3107.0312835124,23,0,-1.3139144
786.0111598197441,23,0,1.0672331
5070.197676032237,23,0,-.56809253
1657.037678583373,23,9.3000002,.56525713
1756.519814957796,23,0,-.19233079
5341.317913901414,23,1.4,-.25452274
5168.385837274764,23,0,-.56809253
5009.671547479961,23,0,-.12935968
0,23,0,.86932403
1027.285119883822,23,0,-.13970704
2470.13486577467,23,0,.15260772
7890.567902563631,23,0,-1.2831427
6364.776146733519,23,11.42,-.099657968
8542.428547134487,23,59.599998,-.0083138468
6263.710167566015,23,11.42,.50120789
4713.682663730526,23,21,-.59936327
4610.698665102055,23,0,-.26121181
2071.842676814353,23,0,-.6195659
2953.872811843869,23,0,-1.3139144
2491.330830618603,23,10.55,.62129313
7622.086252588353,23,0,.38733107
2029.592471660806,23,0,-.088302329
4293.902862951886,23,59.599998,.7263065
4678.924246919557,23,8.0200005,.3253625
1747.408341078381,23,59.599998,-1.3139144
4128.618251831689,23,0,-.23799343
6727.674791232979,23,0,-.61000794
5953.530598963607,23,0,-.70341748
1455.105541640159,23,14.4,-.25452274
7891.373150723676,23,0,.61047465
916.6370799901623,23,5.8800001,.31739789
2464.495361763552,23,0,.051121999
2173.126695914097,23,59.599998,-.73121542
5621.712261580148,23,0,-.0031158454
5259.284947847061,23,0,.47944647
2694.330541553267,23,0,-1.3139144
1592.940482631559,23,59.599998,1.0185096
936.2556515901645,23,3.2850001,.24423032
2446.420877070384,23,0,-.018134071
10217.7127145733,23,10.87,.3074711
8303.742482093159,23,0,-.66374487
1648.829357516682,23,2.3,.47141415
5190.684942194951,23,2.3,-.25452274
4687.95579162343,23,0,-.26121181
9490.289000751312,23,59.599998,.45351297
7055.581192484227,23,57.700001,-.031379174
1967.831121009253,23,0,-.12130399
1486.413479868219,23,0,.56194764
4484.912546579878,23,0,-.27048272
1688.974801525155,23,5.2600002,.029402303
4189.539344183423,23,0,-.7935192
5768.64240711117,23,0,-.79638046
1440.235755308502,23,0,.72724348
5228.22981134117,23,0,-.027387096
1417.148417747396,23,14.4,-.25452274
7907.493331895215,23,0,-1.2510298
4219.796929264244,23,1.363,1.0672331
1472.289315893368,23,14.4,-.25452274
3090.767706204713,23,0,-1.3139144
4980.416824858538,23,3.75,-.17217512
3522.776481927561,23,1.72,.15703492
3966.377527746432,23,0,-.7935192
1527.760365750001,23,0,.59491569
2825.088536085531,23,0,-1.3139144
9575.418675229832,23,59.599998,.45351297
2812.986943345479,23,40.553001,.77509671
6607.708096315372,23,0,-.64263934
1448.783867384145,23,15,-.18686409
1833.395878504919,23,0,-1.1299915
6333.367912152217,23,10.43,.53355581
1019.75376390653,23,0,-.61119765
3006.090505244762,23,0,-1.3139144
5152.494552902842,23,0,.21652202
6912.441116842032,23,0,.0039878362
5406.162891326292,23,1.4,-.25452274
4947.346418858865,23,21,.62059861
4604.202727458037,23,8,.33788282
4912.167008651531,23,21,.1347001
5601.784949854028,23,0,-.43684429
3040.050739558818,23,0,-.1660542
10890.92793673859,23,10.87,.48064572
5242.421900178217,23,0,-.5422048
895.0391885336338,23,3.2850001,-.074982837
3760.182996727458,23,0,-.072201207
4734.405353734355,23,12.42,.85238844
5510.215347963029,23,1.2,-.87690085
3232.071387158059,23,11,.77062231
3390.535555483261,23,2.29,-.59116167
2814.058793394341,23,40.553001,.80788642
5560.435368636035,23,0,.029402303
1679.51589246888,23,5.2600002,.029402303
914.6099191674296,23,0,-.22173305
4418.131541540612,23,0,.98746806
3978.022244020422,23,59.599998,.7263065
6879.726961164081,23,0,.0039878362
8287.930729771289,23,0,-1.2510298
5002.026054260245,23,3.75,-.17217512
2872.751289132936,23,1.4400001,-.33248419
3889.340788954682,23,59.599998,.7263065
3065.145793725483,23,4.895,1.0672331
3303.504348782263,23,4.895,.4685877
3999.703773705507,23,0,-.7935192
4619.703294710531,23,8.0200005,.35795647
3124.282671396544,23,0,-.1660542
3445.448118850051,23,1.72,.15703492
5391.072391786436,23,2.3,-.22173305
1562.718126328534,23,0,.59491569
3492.472646056725,23,20,.72035128
4161.086950211461,23,6,-.8050136
2465.389877942274,23,0,.083733603
1621.79679045374,23,59.599998,.84658653
5712.560027431983,23,2.4100001,.54035336
5333.175508303225,23,1.6799999,.1347001
8364.47236633433,23,6.8249998,.54035336
2264.007572753701,23,0,.1019855
3715.82118238471,23,59.599998,-1.3139144
923.9985629884501,23,5.8800001,.31739789
3306.289660823577,23,0,-.10037203
5326.783389255942,23,0,.11473922
7000.763318997076,23,0,.47503668
1562.637884465513,23,59.599998,1.0672331
2424.031995289688,23,0,.49453217
5493.724051214891,23,0,-.85843891
8505.153619473354,23,59.599998,-.0083138468
1000.728872128724,23,5,-.41117662
5162.149517320274,23,0,-.057723235
6320.728798676967,23,2.5,.56378752
4977.334478198548,23,3.75,-.13970704
4531.703260886567,23,8,.37007791
6491.965884769595,23,57.700001,-.031379174
5293.580037329861,23,0,.47944647
3099.541719669056,23,59.599998,.36470872
5326.248297582374,23,0,.47944647
5122.059616776724,23,0,.47944647
5071.653001374864,23,0,.47944647
5310.636963101459,23,0,-.027387096
1606.002781884201,23,1.025,-.081971124
1798.812120822246,23,59.599998,.76942593
1447.187130761307,23,14.4,-.25452274
6450.696120012047,23,11.42,.50120789
3942.372292082867,23,59.599998,-1.3139144
3083.870035192764,23,2.118,-1.3139144
5310.113172747941,23,0,.1019855
1487.956492535743,23,0,.34751374
6905.257867805159,23,0,.0039878362
4754.835886468765,23,0,-.26121181
2805.080050086875,23,0,-1.2901603
4824.575923016456,23,0,-.18998428
2778.442462263815,23,0,-1.2901603
1473.748469070339,23,14.4,-.25452274
1850.973080261445,23,0,.166925
4954.835708541885,23,0,-.4735083
2084.540551430925,23,59.599998,-.69950861
6726.482187502225,23,1.2,.78986794
5742.475141439179,23,59.599998,.54072958
