w,age,a,z
10813.72480909014,40,12.894723,-.11498979
10353.94606522846,39,1.3680367,-.22136852
4807.384901156727,33,3.2435033,-.39215019
7492.71383523874,34,4.8914294,-.28347048
8877.86108597229,35,3.4829097,-.21809402
6088.516955428217,36,3.725806,-.36289346
4807.384901156728,33,7.2785134,-.31943849
4900.438635510293,30,.2875669,-1.4030197
2949.242306337226,36,0,-.72463357
5924.368546561624,38,0,-.62550592
8670.027476956267,39,0,-.87092352
2806.166706877501,37,8.6814489,-.81777018
3365.670445059377,37,.3852838,-1.0497621
4940.749241579718,38,.42437056,-1.2582432
6297.511461005924,39,.91937649,-1.0098103
6651.555333730401,40,5.0461011,.073481992
1833.472665554322,21,0,.56331098
8162.660714184179,23,1.7597419,-.82064676
2810.758139933872,35,0,-.82928407
4562.669138183233,36,.47183308,-1.1099191
5118.206459500531,37,.74544042,-1.0348641
6675.70795544492,38,.89031273,-1.1036129
5248.276285778777,43,1.3792044,.20724931
6833.250223116167,44,8.6828451,-.58129638
4004.687262229836,36,22.648964,-.13612404
5288.850190434915,31,5.3297591,-.17363586
5277.333885336352,34,6.8122644,.035901416
7492.376958191675,35,8.1691332,.053782858
7756.289316334844,36,8.9034061,.11055848
4222.180079969775,45,3.5744846,-.37750962
6596.144673052796,28,0,-.31732279
2187.403717911441,25,0,-.81146532
2540.891997387129,40,.31548601,-.91084218
4938.181125170763,41,4.508379,-.71189272
4572.406692721552,38,22.567022,-.38575879
5342.404589374243,32,.20241359,-1.1029257
4328.879417085227,24,0,-1.2898405
3498.604110252708,25,0,.085174188
4402.132884217631,26,0,-.66043466
13938.00394876852,25,3.3405223,-.10041577
7326.999717483225,24,0,-1.9833261
6201.959096517933,30,.41878673,-.56364161
7930.444930569752,31,.39086762,-.85181731
9389.801301089232,32,.51650363,-.75476068
6627.139971337045,27,.39365953,-.68081158
8751.067356916337,29,.33921728,-.78706223
12173.61692729544,30,12.962008,-.8122552
4356.35846207637,25,1.5137745,-.3009795
7930.444930569752,35,.38165432,-.63816589
9800.403776101472,37,.77894336,-.64482069
10724.01805889858,37,.67843455,-.68301153
5831.165143918447,25,.68404627,-1.1932306
10304.8961456023,29,.25797263,-.34185973
7292.149580227284,39,3.9544637,-.47649133
4805.174461282226,26,1.1714861,-.12060873
8109.093569580666,23,.23815006,-1.2619261
2874.926506379468,24,0,-1.2148712
12281.32344137636,31,0,-.51582444
9059.618916473974,26,.57876331,.94441843
11488.50280245055,31,5.5084414,-.84935111
5166.520269314438,22,.31548601,-1.3035047
5975.483923209501,23,.43135035,-1.1735117
5352.156805351923,24,.58378875,-.92144686
14721.94387725424,22,0,-.084746167
11994.37722489717,22,1.1861995,-.44069654
7570.846587239554,25,0,-.5831188
7923.247975902575,25,0,-1.395265
19745.56475966383,22,0,-1.7480425
2286.323957321217,23,0,-1.5787194
4671.267537464246,22,.48300073,-1.3629314
3665.526661429634,28,.20939337,-.45888349
3784.969073400918,26,0,-.86052448
6421.389065493199,27,0,-1.1042302
2894.265680075556,43,1.5541176,-.91159761
3429.818586169675,44,1.6264281,-.63300031
2656.949954590986,35,0,-1.3828038
6921.190933023948,24,.72187668,-1.7021656
4378.124059000728,27,8.561676,-1.0619529
5422.713889824181,28,7.8536472,-.87197262
6346.70216320833,30,6.9755912,-.56525093
