w,age,z,a
4573.245761632053,28,.49703184,9.6320953
2618.608740652944,25,.14056975,1.8398978
2494.379786559694,26,.0052036182,0
3027.684087553391,28,.37421077,.57066673
2238.009993228261,27,.23222454,.25127205
2645.181297832297,28,.49122947,.57066673
8066.836570827858,31,.16593577,7.4013577
4168.434758433526,23,-.4984518,.25099286
5326.101513684454,29,-.85839593,1.5126578
7453.273471588435,30,.099266708,.55838233
7887.930943716487,31,-.056491796,.52208745
8305.488052507852,32,-.45923325,.5751338
4839.339727407621,33,-.50133562,0
7841.754882337093,40,-.50362736,1.3540771
1918.965639131483,33,-.39787358,0
6281.59101329739,26,-.390086,.3852838
10048.24232014373,27,-.35218066,0
11034.74050956756,28,-.4656685,0
4944.655575495271,33,-.84697419,0
11727.52875379087,23,.030681483,.36574042
5995.285163437199,27,.55923301,1.990633
5627.87076662893,24,.80742532,6.5554085
1323.305073895848,38,-.099615648,2.0939338
1721.313725832782,39,.1538644,2.3033271
9391.72386641662,31,.17143618,8.1116199
16357.22893386888,33,.25968549,5.3074241
1323.555194021753,43,.20942046,9.1714296
1390.195098305208,37,.16114224,3.6294851
1808.322171132662,38,.062780119,5.7094593
2572.863049860135,39,-.54281473,4.9397292
8698.462276482205,43,-.17626625,2.6637628
12570.47341960665,44,-.31191349,9.5620184
15086.80724123229,45,-.30000466,2.3798256
19049.01316534436,46,-.15681951,2.4384556
2572.7997054591,47,-1.2178075,3.4898896
3169.773308420632,24,-.025146093,2.6558061
4614.819810679784,25,.55491185,0
3589.289571240364,28,-1.5322723,0
4861.331423094153,29,-1.186379,0
6137.292016443113,30,-1.0822232,0
6593.970807519356,31,-1.0482568,0
16034.00367406324,35,-.28252932,6.0844131
19263.85483683379,36,-.83414572,7.3276515
2144.057240435802,24,-.49960455,0
3057.305725576871,25,-.19154881,.2373125
4073.072703689634,26,-1.2263242,7.8033929
5332.461971970351,27,-.23133457,8.8503599
11753.02316874382,29,.066883445,135.37254
8767.39225033472,29,.12886919,12.214614
12122.99230047999,30,.33160323,11.016883
4955.865632678068,36,-.15673912,13.155488
8286.13147418804,30,.11093915,13.5322
6018.096490818697,31,-.83128774,8.4259892
8085.101540695948,34,.52846724,8.7775745
12408.87354192641,35,.59014612,4.1152778
13396.60876308474,36,.46325266,6.7142682
14465.8586698705,37,.50819921,3.5652711
9394.178338388607,38,-.59368771,5.5941534
6524.765304318978,46,-1.0504376,10.438957
906.08380086249,24,.41117561,.30068889
817.3928030602204,27,.74337542,11.396807
3981.422438364872,26,.50650096,6.4399629
4650.600519754902,26,.59740561,6.9332938
16380.47824496988,37,.13893941,11.915879
3434.816744753828,34,-.42454231,7.8983183
744.3388611615857,28,-.56031251,.84594923
7913.214936782525,38,-.70571846,7.9877987
11294.74700822206,39,.22507495,10.115683
13941.44719317293,41,.027566649,17.044062
17579.73022796985,41,.33958381,20.884058
3524.874836451345,36,-.27281025,3.6082666
4413.821167997326,37,.40053937,4.2269545
6030.376150007709,38,-.31709892,3.1570938
5712.964123440758,39,-.27338368,5.0807209
2719.745286577747,24,-.36440232,0
2500.676838851201,25,-.69547397,.34061322
4241.035374903598,39,-.30247214,0
4185.842979934493,40,-.24507926,0
4819.500235000939,34,-.068498313,3.5236716
7443.613838108718,35,-.069874443,3.4310081
8506.324196431045,36,.014456157,5.4259405
8301.448666903749,34,-.73936456,25.844168
17005.87574198666,25,-.60386884,0
5154.276956797362,25,.37085161,5.776186
7565.118599775378,26,.39549869,5.2390223
8173.51179485163,27,.90303212,0
14857.67588120422,29,-.97035515,0
23988.3919952855,30,-1.3964199,0
4963.693971136633,33,.63935184,1.6466695
8650.340455254151,36,-.87090224,9.437499
6314.399406668716,38,-.2279698,9.6711817
7555.346990300205,39,-.30409867,6.3013444
5956.63524528305,40,-.27775553,5.0310526
12209.04581523828,26,-.59331375,0
14518.98390935841,27,-.65481156,0
14929.07710200034,28,-.65030676,0
9482.064219534272,27,.99836785,7.2316093
13601.00490171064,28,.33794072,5.9900465
3584.528288442354,30,.084964253,4.2102027
4687.398925478464,31,.11216541,3.8453
5579.230944305535,32,.074529335,4.8690939
