w,age,a,z
6603.861619629161,27,1.3472044,.095004238
5101.208562248973,23,0,-.82244247
7772.615280840247,42,.24381517,-1.2118685
6687.611544744398,22,0,-.6291526
8231.757923578625,28,0,-.58954233
4117.821996997503,44,.2047586,.0077112918
3178.987467419101,37,0,-1.1098973
3320.411565270946,37,0,-.57183123
6169.644347657818,38,0,-.25873789
10586.03363580124,39,0,-.8820852
4304.736605093778,33,0,-.87931156
6365.013829198292,34,0,-.92149353
8110.548066153373,35,0,-.90119463
7648.724891885481,36,0,-.99664021
4302.918359225574,21,0,-.73122579
3468.251593851263,24,.26058313,.11907423
6821.059877814639,38,0,-.43790701
8216.060753774889,39,0,-.71484768
3857.389374273851,28,0,-.69865549
6552.766028122241,40,.35719457,-.60057342
3572.159758784979,22,0,-.54312313
5922.746306473669,23,0,-.59418952
2697.524338117458,37,0,-.68190014
3451.371195528334,38,0,-.80728132
3318.517350438502,35,0,-.62544674
5096.761997022651,35,.92829388,-.85093766
5883.104689285455,36,.69650882,-.91203779
6640.219181488232,37,.80869347,-.74136645
3976.133374731693,30,1.2442071,-.38151512
5047.456694364038,37,0,-.59486252
2600.593177117832,33,0,-.68190527
6600.460775664446,35,0,-1.162291
3867.016868039587,22,0,-.61785132
2021.142907011904,34,.20599456,-.62097895
2295.187545479205,35,0,-.58215958
6589.908078048112,26,0,-.34499773
9255.918916703124,22,0,-.9571445
2881.888061309984,33,0,-.4379549
3038.895094260787,32,3.4174497,-.22243844
5909.232496565694,34,0,-.45416915
6271.077652236615,35,3.5513463,-.66234392
4885.507510735545,23,0,-.597278
10297.09479820608,22,.38483903,-.48895499
11544.30180270402,23,0,-.45781028
11368.66969735603,24,0,-.31206
3778.081398496333,42,5.1506882,-.47354859
3714.505592945667,27,1.8869102,-.7216199
5082.843529600877,28,0,-.62340808
5187.908034005497,21,0,-.72719449
5355.849442804096,30,0,-1.4556268
13613.40139240507,32,.45730793,.13674919
5605.32002829361,29,0,-.62582254
7537.056663421678,31,0,-.98040026
14537.57694305271,37,1.0316207,-.035166029
8310.63986576388,27,0,-1.0362803
3072.077887592195,35,.62210357,-.79753274
5889.823946527457,21,0,-.79294413
3793.824396774749,44,0,-.8637417
4871.469354054261,45,0,-1.0115426
3522.657951785637,27,0,-.85789698
5864.405631765557,28,.48738313,-.84254998
9619.451617459703,29,2.1818943,-.83925992
7185.454711608037,30,1.7114028,-.76935929
6471.830147873511,24,0,-.70711416
2707.499136898984,35,0,-.54909056
3579.28802559196,31,0,-.61549729
4588.005810378261,39,.50262672,-.2409336
2464.610942642106,36,0,-.48182923
11878.30250621434,22,1.0917711,.20470998
2758.983506954501,35,0,-.69254106
9210.987534380385,21,.86624831,-.3688156
3617.62763928741,24,0,-.55040574
6466.626179337046,25,0,-1.2034994
1966.51038291551,26,0,-.6578449
8441.833766839211,23,.303224,.19659518
3425.523810684339,22,0,-.80764639
7136.72180931898,34,0,-.39413181
5062.405458269452,35,0,-1.047105
3443.918114696097,32,0,-.78022206
3978.450896857632,37,0,-.446334
5977.797476607164,38,0,-1.2480553
4790.149547135938,40,.76835972,-.4606981
15940.20449879193,21,0,-1.5371581
14357.02713981157,22,0,-.80125415
7683.569435345067,34,0,-.25260347
6552.099054906002,22,0,-.71144158
7889.716366801891,24,.33865505,-.8689518
4805.730403241321,36,0,-.68940336
7101.293288883753,37,0,-.45486075
6863.197840131633,38,.29828012,-.6182307
8956.208891042303,39,.25131336,-.44149297
7714.293027877338,37,0,-.35359204
5610.410631627693,22,0,-.27948004
2585.937605700446,29,0,-.53478062
4675.304759486274,31,0,-.77618206
8495.718398077568,33,.22082616,-.6106016
7358.819085513113,26,6.7978206,-.75067294
8108.989631320711,27,1.7962725,-.70571357
9565.172379763711,30,6.4682703,-.50051606
13441.07308626273,26,.22659402,-.14382584
4114.670524492817,26,.23977767,-.60260141
5101.289863848785,27,.35183871,-.57065445
9090.206578841398,28,.44206432,-.46595666
4402.144448387811,22,0,-.73815405
2594.906707222427,27,.92285562,-.74523264
4651.789526610635,44,4.1915774,-.43931758
6470.347240343523,25,0,-.70137453
14816.04349166215,26,0,-.89636332
6741.812263487856,25,0,-.62522459
7148.577066367247,21,0,-.40243897
6325.606228436486,22,.21711826,-.41738278
7486.909649316855,40,.41075316,-.35833439
7682.873412971323,41,0,-.58490789
4169.967140279642,27,0,-.84569633
7160.742764361142,29,0,-.68906498
7995.760441472292,30,0,-.96346962
4635.085783494298,39,5.9062762,-.2754845
4361.878408730049,28,0,-.74538946
4562.497882026732,21,.22000219,-.70911658
5320.536377139236,40,1.4555576,-.60197651
6488.157413262899,41,4.0349393,-.71549219
6676.504317510898,42,1.4888463,-.56618845
7851.217219691952,43,1.8843559,-.35385591
7758.589641495507,23,.50715864,-.2899113
4740.556511481786,21,0,-.80212379
7992.769339672901,22,0,-1.0880402
2822.833263001466,40,0,-.10896273
4692.75580364076,41,0,-.55606937
5431.000048053274,30,0,-.51205194
5285.340923073853,35,1.2801327,-.9376089
6005.112065731835,25,0,-1.0212737
9045.898721374922,25,0,-.51389009
3952.719906659171,36,4.4016919,-.64028358
4791.315126589788,37,16.688032,-.43871328
5580.773453322513,38,0,.026431708
6145.420777496914,39,3.2201071,-.60165226
4065.692906892942,23,.55783325,-.94383991
22009.13701895149,28,.67998803,-.14682406
6300.214731840668,24,1.0629319,-.66946954
2674.731221181285,22,0,-.74908024
4402.144448387811,25,.28839239,-.96859401
7709.306128342359,27,0,-.69962519
8174.860533099633,40,0,-.84085339
4659.290707056531,43,0,-.027075015
6684.379460897071,23,0,-.83641654
2734.092140134298,32,0,-.5123508
3802.149704698245,45,0,-.6570974
2739.32641989507,39,0,-.62597501
3415.785690921849,40,.38562182,-.74432564
6497.843435910304,41,0,-.58008116
3323.459513494545,27,0,-.53893888
5812.279746933166,44,.24719347,-.94564754
2451.552800820486,45,9.7727938,-.54448646
2722.765744834885,39,0,-.42160609
5031.101283050607,40,0,-.5033654
4110.865171308356,41,0,-.68819666
3505.914948580945,32,0,-1.0399926
4086.929135988476,25,0,-.3518253
3088.258270162734,26,0,-.61584812
2391.306931064052,42,.46031544,-.87057722
3038.526976183995,43,.51292646,-.94362921
4037.759425231281,35,0,-.94192606
4671.547994786845,36,0,-.82983166
4134.860319527285,39,0,-.75168473
4630.98078963948,40,0,-.32964155
16630.20667719428,26,1.928109,-.7421391
9171.535210581917,41,.26367304,-1.2062206
7193.937234288104,29,0,.015005635
10717.43773627157,30,7.8697748,.12014609
4090.478857536193,32,0,.1605065
4448.595515908125,30,0,-.92154843
5540.639760079946,27,0,-.74770975
7390.98762633446,24,0,-.62816316
12130.45102344112,25,.53970575,-.42627457
1311.383671177369,24,.43258858,-.04175156
5784.757383159032,42,4.0222497,-.76167899
6867.321010742842,43,3.9534476,-.29178181
8953.923381631792,45,3.7561049,-.35539901
5202.044183344985,23,.43300056,-.49324617
7370.590783123301,35,0,.044001557
8083.638514930863,40,0,-.38657075
7259.438829143984,26,0,-1.3221408
10885.05502939288,27,.28839239,-.78672349
8608.555621300828,24,0,-.26729456
1531.718601096833,28,0,-.99575341
2087.605265393416,45,.36296242,-.80094409
1613.152248728706,28,0,-.7035439
2135.136591470334,29,0,-.51229638
2529.118624145945,26,0,-.84042609
3917.968621774678,26,2.345866,-.77784824
1344.129576182579,33,3.221755,-.52281666
2604.852819835647,34,6.5186977,-.50171053
11104.60487575724,29,0,-1.0047002
15456.81790213016,30,0,-.91670555
17096.6546382313,31,0,-.98404145
19946.42251636252,32,0,-.93009663
9129.950672738569,27,0,-.74790835
5885.066183107893,32,0,-.70107245
6913.499909509886,33,0,-.6647113
1456.36562920627,26,0,-.78857315
5176.000655053759,33,.72922075,-.20557092
5016.400860936074,34,1.4349581,-.032142453
7167.462774521208,36,0,-1.0427698
10133.86882206547,37,0,-.39465308
1416.34487812919,28,0,-.63927698
8714.824921995179,41,0,-.6046049
5861.692045433328,33,6.5765824,-.62321609
6887.209555462979,24,.28798041,-.46087328
